Portfolio Manager,Month,Year,Table Index,Company Name,Clients (Domestic PF/EPFO),Clients (Domestic Corporates),Clients (Domestic Non-Corporates),Clients (Foreign Non-Residents),Clients (Foreign FPI),Clients (Foreign Others),AUM (Domestic PF/EPFO),AUM (Domestic Corporates),AUM (Domestic Non-Corporates),AUM (Foreign Non-Residents),AUM (Foreign FPI),AUM (Foreign Others)
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 1,Listed,Unlisted,Plain Debt,Stru. Debt,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 1,(Rs. In Crores),,,,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 1,1,Individual Resident,506,225.25,0.0,0.0,0.0,0.0,23.05,-0.11,248.19,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 1,2,Individual Non-Resident,27,18.07,0.0,0.0,0.0,0.0,1.23,0.09,19.39,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 1,3,Corporate Resident,41,40.01,0.0,0.0,0.0,0.0,4.07,-0.04,44.04,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 1,4,Corporate Non-Resident,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 1,5,Corporate FII,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 2,68.487,87.366,0.28,-33.0,0.0,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 3,,,,Equity,Debt,Equity Derivative,Mutual Funds,Others,Total,,,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 3,Listed,Unlisted,Plain Debt,Stru. Debt,,,,,,,,,
2POINT2 CAPITAL ADVISORS LLP,March,2020,Table 3,(Rs. In Crores),,,,,,,,,,,,
